item name,Title,version,item,frame,order,prompt,model,output_text,reasoning_effort,reasoning_summary
Escape of Oil,Escape of Oil II,unambiguous_covered,4,pos,ad,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Mariam is covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reasoning: The policy defines ""Escape of Oil"" as oil leaking from a fixed oil-fired heating installation. Mariam's heater is a fixed oil-fired heating installation; it cracked and leaked oil, which then seeped into the floor and caused damage. That sequence falls squarely within the defined peril, so the claim is covered under the Escape of Oil coverage.",minimal,
Escape of Oil,Escape of Oil II,controversial,4,pos,ad,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Mariam is covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy covers ""oil leaking from a fixed oil-fired heating installation."" A wall-mounted oil lamp is not a fixed heating installation (it's a portable/lighting appliance, not an integrated heating system). Therefore the leak falls outside the defined coverage.",minimal,
Escape of Water,Escape of Water I,unambiguous_uncovered,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall. Based on this definition, select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree. The policy covers damage from a ""sudden, unforeseen flow of water"" (e.g., a burst pipe). A slow leak over several days is gradual, not sudden, so it falls outside that definition and would not be covered.",minimal,
Escape of Water,Escape of Water I,unambiguous_covered,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall. Based on this definition, select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,Agree.,minimal,
Escape of Water,Escape of Water I,controversial,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall. Based on this definition, select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree. The leak lasted several hours (not sudden), so the damage from a prolonged leak likely falls outside the policy's ""sudden, unforeseen flow of water"" requirement.",minimal,
Escape of Water,Escape of Water II,unambiguous_uncovered,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reasoning: The policy covers ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" A leaking fishbowl on the upper floor is an internal water source within the house; the leak was unexpected and caused water to flow and damage the structure (seep through the floor and damage walls). That fits the plain-language elements—sudden, unforeseen flow from an internal source—so the loss falls within the Escape of Water coverage. (Exceptions could apply in the policy—e.g., exclusions for gradual leakage, wear and tear, or negligence—but none are stated here.)",minimal,
Escape of Water,Escape of Water II,unambiguous_covered,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,Agree.,minimal,
Escape of Water,Escape of Water II,controversial,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reasoning: The loss arose from a sudden, unforeseen flow of water from an internal source (the leaking water cooler on an upper floor). That fits the policy's phrasing (""such as a burst pipe or faulty appliance""). The cooler is an internal water-containing appliance; its unexpected leak caused water to escape and damage the building (floor and walls). Therefore the damage falls within the stated ""Escape of Water"" coverage.",minimal,
Escape of Water,Escape of Water III,unambiguous_uncovered,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reasoning: The policy covers damage caused by a sudden, unforeseen flow of water from an internal source (e.g., a burst pipe or faulty appliance). The bathtub is an internal water-containing fixture; its sudden cracking and leaking produced an unforeseen flow of liquid that caused damage to the building and contents. Although the liquid was paint rather than plain water, the wording refers to ""flow of water"" from an internal source. Depending on precise policy definitions, paint may be treated as a form of water-borne liquid or the insurer might construe ""water"" narrowly; but based strictly on the given definition and facts (sudden, unforeseen leak from an internal source causing damage), the loss falls within the Escape of Water coverage.",minimal,
Escape of Water,Escape of Water III,unambiguous_covered,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reasoning: The policy defines ""Escape of Water"" as damage caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance. The cracked bathtub is an internal source; the crack caused a sudden and unforeseen flow of water that leaked through the floor and damaged walls. That fits the stated definition, so the damage should be covered.",minimal,
Escape of Water,Escape of Water III,controversial,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reasoning: The policy covers sudden, unforeseen flow of water from an internal source. Tomato juice is not water; it's a separate liquid (containing solids, oils, pigments) and would not reasonably be considered ""water"" under the policy definition. Although the event was sudden and internal (tub cracked), the covered peril is specifically ""Escape of Water."" Courts and insurers treat such clauses narrowly: coverage applies where water leaks (e.g., burst pipe, appliance). A tub full of tomato juice leaking would fall outside that peril unless the policy’s wording or jurisdictional law interprets ""water"" broadly to include other liquids — which is unlikely. Therefore, under the given definition, Belinda is not covered.",minimal,
Fire,Fire,unambiguous_uncovered,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Based on this definition, select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reasoning: The policy defines ""Fire"" coverage as damage caused by ""naturally-occurring fire."" The garage fire here was caused by an exploding propane tank due to a defect in the grill—an accidental, manmade ignition/ explosion rather than a ""naturally-occurring"" fire. Because the proximate cause is a mechanical defect and explosion of a fuel tank (a non-natural cause), it falls outside the stated coverage scope. Therefore Fatema is not covered under this definition.",minimal,
Fire,Fire,unambiguous_covered,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage. Based on this definition, select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy covers damage caused by a ""naturally-occurring fire."" Here the garage fire originated from a brush fire (which might be naturally occurring), but the homeowner's unattended gas grill and its propane tank exploded and contributed to the loss. Because Fatema's own conduct (keeping/using a gas grill next to the garage and leaving it unattended) was an intervening, non‑natural source of ignition/acceleration, the damage to the garage was not solely caused by a naturally‑occurring fire. The presence and explosion of the propane tank mean the cause was at least partly non‑natural and tied to the policyholder’s appliance, so the loss falls outside the defined coverage.",minimal,
Fire,Fire,controversial,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Based on this definition, select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reason: The policy covers damage caused by a ""naturally-occurring fire."" Here the proximate cause of the garage fire is the propane tank explosion triggered by embers contacting the grill. The explosion was caused by the gas fuel (propane) and the grill—an artificial, man-made fuel/device—so the immediate and operative cause is an explosion of a manufactured fuel source, not a naturally-occurring fire. Even though embers from a brush fire played a role, the chain of causation runs: brush embers contacted grill → propane tank exploded → explosion ignited garage. The policy’s narrow definition limits coverage to damage caused by a naturally-occurring fire itself; damage resulting from an explosion of stored fuel due to a man-made device is not the same risk and would typically be excluded. Therefore Fatema is not covered under that definition.",minimal,
Flooding,Flood I,unambiguous_uncovered,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy defines ""Flooding"" as an invasion by a large volume of water caused by a sudden release from outside the buildings. Here the waterbed leaked from inside the home (an internal source), so the damage does not match the policy's specified cause (release from outside). Therefore the loss is not covered under that Flooding definition.",minimal,
Flooding,Flood I,unambiguous_covered,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reasoning: The policy defines ""Flooding"" as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" A car hitting a fire hydrant outside the home causes a sudden release of a large volume of water from outside the building, which then seeps into the home and damages the basement. That scenario fits the policy definition, so the damage should be covered.",minimal,
Flooding,Flood I,controversial,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy defines ""Flooding"" as an invasion by a large volume of water caused by a sudden release from outside the buildings. The rain barrel was outside and leaked suddenly, releasing a large volume of water that seeped into the house, so this fits the definition only if the barrel is considered ""outside the buildings"" and the leak qualifies as a ""sudden release."" However, typical insurance law treats on-property containers (like rain barrels) as part of the insured's premises rather than an external natural flood source; many policies and courts exclude loss from water originating from equipment or containers on the property (e.g., water heater, sump pump, or rain barrels) because those are not external flood events. Given that the leak came from Charlotte's own rain barrel located next to the home, it is not an ""invasion ... from outside the buildings"" in the sense meant by flood coverage, so the claim would be denied.",minimal,
Flooding,Flood II,unambiguous_uncovered,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree

The policy defines ""Flooding"" as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Here the creek's water level rose gradually over several years, not by a rapid build-up. Because the loss resulted from a slow, gradual rise rather than a rapid external influx, it does not meet the policy's defined trigger. Therefore Rebecca is not covered under that Flooding definition.",minimal,
Flooding,Flood II,unambiguous_covered,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The creek’s rapid rise during a storm caused a large volume of water from outside the building to invade and collect in Rebecca’s basement. That fits the policy’s stated definition of “Flooding” (an invasion by a large volume of water caused by a rapid build-up from outside the buildings), so her damage is covered.",minimal,
Flooding,Flood II,controversial,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy defines ""Flooding"" as an ""invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Here the creek's water level rose gradually over about a week (not a rapid build-up). Because the inundation was slow and gradual rather than rapid, it does not fit the policy's required causal element, so the claim is not covered under that Flooding definition.",minimal,
Garden Plants,Garden Plants I,unambiguous_uncovered,11,pos,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants. Based on this definition, select your response to the following statement: Genie is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Rationale: The policy covers damage to plants caused by ""civil commotion, strikes, or labor and political disturbances."" Here the workers' strike caused the neighboring store to shut, creating a supply interruption and Genie’s decision to not obtain fertilizer from a farther store; the plants died from lack of fertilizer. The immediate cause of the plants’ death was neglect/lack of fertilizer (a failure to obtain a necessary product), not physical damage to the plants directly caused by the strike or any violent disturbance. The strike did not directly harm the plants (e.g., trampling, vandalism, or physical destruction). Coverage language contemplates physical damage to plants resulting from the listed perils, not incidental economic interruption preventing purchase of supplies. Therefore the loss is not within the defined covered cause.",minimal,
Garden Plants,Garden Plants I,unambiguous_covered,11,pos,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants. Based on this definition, select your response to the following statement: Genie is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reasoning: The policy covers damage to plants ""caused by civil commotion, strikes, or labor and political disturbances."" The strikers are on strike and their picketing (a strike-related activity) spilled onto Genie's property and their inadvertent trampling killed the plants. That is damage caused by a strike/labor disturbance, so it falls within the quoted coverage.",minimal,
