item name,Title,version,item,frame,order,prompt,model,output_text,reasoning_effort,reasoning_summary
Escape of Oil,Escape of Oil II,unambiguous_covered,4,pos,ad,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Mariam is covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reason: The policy covers oil ""leaking from a fixed oil‑fired heating installation."" Mariam’s fixed oil‑fired heater cracked and leaked oil onto the carpet and into the floor, so the loss resulted from an escape of oil from the covered installation. Therefore the damage falls within the policy definition.",medium,
Escape of Oil,Escape of Oil II,controversial,4,pos,ad,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Mariam is covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy covers oil leaking from a ""fixed oil-fired heating installation."" A wall-mounted oil lamp is not an oil-fired heating installation (it’s a lighting appliance, not equipment designed to provide space heating), so its leaking oil falls outside that defined peril and is not covered.",medium,
Escape of Water,Escape of Water I,unambiguous_uncovered,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall. Based on this definition, select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy covers a ""sudden"" and ""unforeseen"" flow of water (e.g., a burst pipe). A slow leak over several days is gradual, not sudden, so it falls outside that defined coverage.",medium,
Escape of Water,Escape of Water I,unambiguous_covered,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall. Based on this definition, select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The damage was caused by a sudden, unforeseen flow of water from an internal source (a burst pipe), which matches the policy’s Escape of Water definition, so the loss is covered.",medium,
Escape of Water,Escape of Water I,controversial,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall. Based on this definition, select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reason: The policy covers damage caused by a sudden, unforeseen flow of water from an internal source (e.g., a burst pipe). A pipe that suddenly began leaking and caused damage over several hours fits that description, so the loss would ordinarily be covered — unless the insurer can show the leak resulted from excluded gradual deterioration, maintenance neglect, or a pre‑existing condition.",medium,
Escape of Water,Escape of Water II,unambiguous_uncovered,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The bowl’s unexpected leak is a sudden, unforeseen flow of water originating inside the house. That fits the policy wording (“damage … caused by a sudden, unforeseen flow of water from an internal source”), and the resulting damage to floors and walls is the type of loss described. (Coverage could still be affected only if the policy contains a specific exclusion for water from non‑plumbing containers or similar language.)",medium,
Escape of Water,Escape of Water II,unambiguous_covered,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree. The washing machine is an internal source and the leak was sudden and unforeseen, so the resulting water damage fits the policy's ""Escape of Water"" definition.",medium,
Escape of Water,Escape of Water II,controversial,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The leak was a sudden, unforeseen flow of water from an internal source (the water cooler) that caused damage to the building — which fits the policy's ""Escape of Water"" definition. (Coverage could still be affected by any specific policy exclusions for gradual leaks, lack of maintenance, or excluded appliances.) Final answer is: Agree.",medium,
Escape of Water,Escape of Water III,unambiguous_uncovered,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy covers damage from a sudden flow of water from an internal source; Belinda’s tub leaked paint, not water. Paint is a different substance, so under the plain policy wording the loss is not an “escape of water” and is not covered.",medium,
Escape of Water,Escape of Water III,unambiguous_covered,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The crack in the bathtub caused a sudden, unforeseen release of water from an internal source (the tub), and that release damaged the building (floors/walls). That fits the policy wording (""sudden, unforeseen flow of water from an internal source""), so the loss would be covered under the Escape of Water definition.",medium,
Escape of Water,Escape of Water III,controversial,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy covers damage caused by a sudden, unforeseen flow of water from an internal source. Belinda’s tub leaked tomato juice, not water, so the loss falls outside the policy’s plain wording. Even if the leak was sudden and from an internal source, the substance is not ""water,"" so under the stated definition the damage would not be covered.",medium,
Fire,Fire,unambiguous_uncovered,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Based on this definition, select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy covers only ""naturally-occurring fire""; the garage fire here resulted from a propane tank exploding due to a defective grill (a man-made/mechanical cause), so it is not a ""naturally-occurring"" fire and thus not covered under that definition.",medium,
Fire,Fire,unambiguous_covered,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage. Based on this definition, select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The garage damage was caused by a quick-moving brush fire — a naturally-occurring fire — which is the covered peril. The subsequent propane explosion was a secondary consequence of that fire, so the proximate cause of the garage loss is the covered brush fire. (If, instead, the grill or Fatema’s conduct actually started the brush fire, coverage could be defeated, but the facts given show the brush fire spreading onto her property.)",medium,
Fire,Fire,controversial,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Based on this definition, select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The burning embers from the naturally‑occurring brush fire set off the chain of events (igniting the grill/propane and causing the garage fire), so the efficient proximate cause of the loss was the natural fire and the damage falls within the policy's ""Fire"" definition (absent any specific exclusion).",medium,
Flooding,Flood I,unambiguous_uncovered,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree. The leak originated from an interior source (the waterbed), not a sudden release from outside the buildings, so it does not meet the policy's definition of ""Flooding.""",medium,
Flooding,Flood I,unambiguous_covered,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The facts match the policy definition: a car striking an outdoor fire hydrant caused a sudden release of a large volume of water from outside the building that invaded Charlotte’s home and damaged the basement, so the loss falls within the defined “Flooding.”",medium,
Flooding,Flood I,controversial,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reason: The rain barrel sat outside the building and its sudden leak released a large volume of water that invaded the home (including the basement). That fits the policy’s defined term ""Flooding"" — ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""",medium,
Flooding,Flood II,unambiguous_uncovered,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy covers flooding only when the property is invaded by a large volume of water caused by a rapid build‑up from outside. Rebecca’s creek rose gradually over several years, so the water intrusion resulted from a slow, progressive rise rather than a rapid build‑up; therefore the loss does not meet the policy’s “rapid build‑up” requirement and would not be covered.",medium,
Flooding,Flood II,unambiguous_covered,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The creek’s water rose quickly over a few hours (a rapid build-up), and water from outside entered the home’s basement and caused significant damage — matching the policy’s definition of “Flooding.”",medium,
Flooding,Flood II,controversial,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree — the policy requires a ""rapid build-up"" of water from outside; the creek's level rose gradually over a week, so the event doesn't meet the policy's definition of flooding.",medium,
Garden Plants,Garden Plants I,unambiguous_uncovered,11,pos,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants. Based on this definition, select your response to the following statement: Genie is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reason: The policy covers plants damaged by strikes only if the strike is the direct/proximate cause of the physical damage. Here the strike caused the nearby store to close, but the immediate cause of the plants' death was lack of fertilizer due to Genie's choice not to obtain it elsewhere (an intervening, voluntary omission). That breaks the necessary causal link between the insured peril and the loss. Insurers normally do not cover losses that result from the insured’s failure to mitigate or from mere unavailability of goods when the peril did not directly and proximately cause the physical damage.",medium,
Garden Plants,Garden Plants I,unambiguous_covered,11,pos,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants. Based on this definition, select your response to the following statement: Genie is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The damage was caused by striking workers' picketing (a labor disturbance/strike) encroaching onto Genie’s property and killing plants within the home's boundaries, which falls squarely within the policy's listed perils.",medium,
Garden Plants,Garden Plants I,controversial,11,pos,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants. Based on this definition, select your response to the following statement: Genie is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The workers' strike directly caused the store shutdown and Genie’s inability to obtain fertilizer, which proximately led to the death of the plants—falls within the policy’s covered peril of damage caused by strikes.",medium,
Garden Plants,Garden Plants II,unambiguous_uncovered,12,pos,ad,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals."" One day, while Margot is away from her home, her surveillance footage captures her neighbor's dog trampling her plants. Margot files a claim with her insurance company for the loss. Based on this definition, select your response to the following statement: Margot is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy specifically covers damage ""caused by malicious people or vandals."" A neighbor's dog is an animal, not a malicious person or vandal, so the loss falls outside that defined coverage.",medium,
Garden Plants,Garden Plants II,unambiguous_covered,12,pos,ad,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals."" One day, while Margot is away from her home, her surveillance footage captures masked individuals trampling her plants. Margot files a claim with her insurance company for the loss. Based on this definition, select your response to the following statement: Margot is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The footage shows masked individuals trampling plants located within Margot’s property boundaries, which is damage caused by malicious people/vandals and falls squarely within the quoted coverage language.",medium,
Garden Plants,Garden Plants II,controversial,12,pos,ad,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals."" One day, while Margot is away from her home, her surveillance footage captures a neighbor's middle school-aged children trampling her plants. Margot files a claim with her insurance company for the loss. Based on this definition, select your response to the following statement: Margot is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reason: The loss is damage to plants within the home’s boundaries caused by third parties (the neighbor’s children) who trampled them. That fits the policy language “damage to plants... caused by malicious people or vandals.” (An insurer could still dispute whether the children acted maliciously rather than accidentally, but on the face of the given facts the claim falls within the defined coverage.)",medium,
General Damages,General Damages,unambiguous_uncovered,13,pos,ad,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions."" Gavin works as an A/C repair technician in a small town. One day, Gavin is off from work and decides to put holiday lights up on his roof. Because Gavin is an experienced repairman, he figures he doesn't need a ladder to get onto his roof and decides to free climb the exterior wall of his house instead. While climbing the wall, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income. Based on this definition, select your response to the following statement: Gavin is covered by the General Damages policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The injury did not occur ""under regular working conditions"" — Gavin was off-duty doing a personal, non-work activity at home. Although his trade gave him the skill to climb, he was not performing employment duties or working for his employer when he fell, so the lost-income claim is outside the stated coverage.",medium,
