item name,Title,version,item,frame,order,prompt,model,output_text,reasoning_effort,reasoning_summary
Escape of Oil,Escape of Oil II,unambiguous_covered,4,pos,ad,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. Select your response to the following statement: Mariam is covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reason: The policy covers damage from an ""Escape of Oil"" defined as ""oil leaking from a fixed oil‑fired heating installation."" Mariam’s heater is a fixed oil‑fired installation, it cracked and leaked oil, and the leaking oil caused the damage—so the loss falls squarely within the defined peril, absent any unrelated exclusions, conditions, or limits in the policy.",medium,
Escape of Oil,Escape of Oil II,controversial,4,pos,ad,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. Select your response to the following statement: Mariam is covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reason: The policy covers oil leaking from a ""fixed oil-fired heating installation"" — meaning equipment installed to heat the premises (boiler, furnace, tanks, pipework, radiators, etc.). A wall-mounted oil lamp is a lighting appliance, not a heating installation (even if it gives off some heat), so its leak does not fall within the specified risk. Therefore the Escape of Oil cover would not apply to Mariam’s claim.",medium,
Escape of Water,Escape of Water I,unambiguous_uncovered,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall. Select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy covers a ""sudden, unforeseen"" escape of water. A pipe that leaked slowly over several days is a gradual event (and Carol had time to discover and mitigate it), so it generally falls outside that coverage and the insurer can deny the claim.",medium,
Escape of Water,Escape of Water I,unambiguous_covered,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall. Select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree. The damage was caused by a sudden, unforeseen flow of water from an internal source (a burst pipe), which exactly matches the policy's Escape of Water definition—so it should be covered absent any specific exclusions or limits in the policy.",medium,
Escape of Water,Escape of Water I,controversial,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall. Select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reason: The damage was caused by a sudden, unforeseen flow of water from an internal source (a leaking/burst pipe), which fits the policy definition. Caveat: coverage could be denied if the leak was shown to be a gradual, long‑term seepage or due to willful neglect/poor maintenance, but on the facts given it appears covered.",medium,
Escape of Water,Escape of Water II,unambiguous_uncovered,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The leaking fishbowl is an internal source, the leak was described as unexpected and sudden, and the resulting seepage caused damage to the building — which fits the policy’s defined peril: “damage ... caused by a sudden, unforeseen flow of water from an internal source.” (Coverage could still be affected if the policy contains a specific exclusion for aquaria/tanks, for damage from gradual seepage, or if other policy conditions aren’t met.)",medium,
Escape of Water,Escape of Water II,unambiguous_covered,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree. The leak was from an internal appliance (washing machine) and occurred unexpectedly, causing sudden flow of water that damaged the building — which fits the policy's ""Escape of Water"" definition. (Insurer may still investigate to confirm the leak was sudden and not a result of gradual wear or excluded neglect.)",medium,
Escape of Water,Escape of Water II,controversial,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reason: The leak was an unexpected, sudden flow of water from an internal source (the water cooler) that caused damage to the building—matching the policy's ""Escape of Water"" definition. (Insurer defenses could arise if the loss was actually gradual or due to excluded maintenance issues or if the policy specifically excludes that type of container, but on its face Miranda's claim fits the coverage.)",medium,
Escape of Water,Escape of Water III,unambiguous_uncovered,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reason: the coverage expressly applies to the ""flow of water"" from an internal source. Paint is not ""water"" (even if water‑based, it is a different substance/contaminant), so the damage from the leaking paint falls outside the policy's defined peril. Although the leak was sudden and from an internal source, the plain policy language limits coverage to water, so the claim would ordinarily be denied under this clause.",medium,
Escape of Water,Escape of Water III,unambiguous_covered,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reason: The damage was caused by a sudden, unforeseen flow of water from an internal source (the cracked bathtub), which fits the policy’s “Escape of Water” definition. The loss occurred during normal use and was not described as gradual seepage or maintenance-related deterioration, so under the stated wording it would be covered—subject to any policy exclusions or the insurer’s factual investigation (e.g., proof the crack resulted from sudden failure rather than long-term neglect).",medium,
Escape of Water,Escape of Water III,controversial,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reason: The policy specifically covers ""damage ... caused by a sudden, unforeseen flow of water."" Tomato juice is not ""water."" Although the tub's cracking and leaking was sudden and from an internal source (which would satisfy the temporal/source requirements), the substance that escaped was tomato juice. Under a plain reading, that falls outside a coverage grant limited to ""water."" 

Caveat: An insured might argue a broader, reasonable-expectations interpretation (tomato juice is mostly water, or ""water"" was meant to cover liquid escapes), or rely on different policy language or state law, but based on the quoted wording alone the insurer can reasonably deny coverage.",medium,
Fire,Fire,unambiguous_uncovered,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy only covers ""damage ... caused by naturally-occurring fire."" Here the fire resulted from a propane-tank explosion caused by a defective grill — a man‑made mechanical failure, not a naturally‑occurring event. The proximate cause of the garage damage was the explosion/defect, not a naturally occurring fire, so the loss falls outside the policy's stated coverage.",medium,
Fire,Fire,unambiguous_covered,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage. Select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The brush fire — a naturally occurring fire — ignited the garage before the grill/propane exploded, so the proximate cause of the garage loss was the covered peril. Absent a specific policy exclusion for losses contributed to by the grill or by the insured's negligence, the insurer must cover damage caused by the naturally‑occurring fire.",medium,
Fire,Fire,controversial,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reason: The chain of causation begins with a naturally-occurring brush fire whose burning embers set off the sequence (ember → grill/propane explosion → garage fire). Under the usual proximate‑cause/efficient‑cause analysis, where a covered peril is the dominant or initiating cause of loss, consequential damage caused by later events is still attributable to that initial covered peril. So because the loss was set in motion by a naturally‑occurring fire, the garage damage falls within the policy’s “Fire” coverage.

Caveat: an insurer could try to deny on grounds the explosion was the operative cause or invoke specific exclusions (e.g., for explosions, negligence, or non‑natural fires) if any apply; those facts aren’t in the problem.",medium,
Flooding,Flood I,unambiguous_uncovered,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy defines ""Flooding"" as an invasion by a large volume of water caused by a sudden release from outside the buildings. A leaking waterbed is an internal source; the water originated inside the house, so it does not meet the policy's ""from outside the buildings"" requirement and therefore is not covered under that Flooding definition.",medium,
Flooding,Flood I,unambiguous_covered,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The policy definition—“an invasion of the property by a large volume of water caused by a sudden release from outside the buildings”—is plainly met: a car struck a fire hydrant outside, causing a sudden release of a large volume of water that invaded Charlotte’s home and damaged the basement. Therefore the loss falls within the defined coverage.",medium,
Flooding,Flood I,controversial,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reason: The leaked rain barrel is outside the building; its sudden release of a large volume of water invaded the house, matching the policy's definition of ""Flooding."" Absent any separate policy exclusion for water from on‑site storage or containers, the damage would be covered.",medium,
Flooding,Flood II,unambiguous_uncovered,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy defines ""Flooding"" as an invasion by a large volume of water caused by a rapid build‑up from outside the buildings. Rebecca’s creek level rose gradually over several years and the basement water resulted from that slow, long‑term rise — not a sudden or rapid buildup. Because the loss was caused by a gradual process rather than a rapid event, it does not meet the policy’s definition of flooding and would not be covered under that definition. (Actual coverage can turn on precise policy language and jurisdictional law, but on the facts given, she is not covered.)",medium,
Flooding,Flood II,unambiguous_covered,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

The creek’s rapidly rising water (over a few hours) is an external, large-volume influx that invaded Rebecca’s basement and caused damage — which matches the policy’s definition of “Flooding.” (This assumes no contrary exclusions or other limiting terms in the policy.)",medium,
Flooding,Flood II,controversial,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy defines ""Flooding"" as an invasion by a large volume of water caused by a rapid build‑up from outside. Rebecca’s creek rose gradually over about a week (a slow/gradual rise), so the loss was caused by a non‑rapid accumulation of water. That contradicts the policy’s required causal element, so the loss is not within the defined ""Flooding"" coverage.",medium,
Garden Plants,Garden Plants I,unambiguous_uncovered,11,pos,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants. Select your response to the following statement: Genie is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy covers physical damage to plants “caused by” civil commotion, strikes, etc. Here the strike did not directly injure the plants; it merely temporarily closed one nearby store. Genie had an alternative source and chose not to go. Her voluntary decision (failure to obtain available fertilizer) is a superseding/intervening cause that breaks the causal chain from the strike to the plants’ death. Insurers generally require the named peril to be the proximate cause of the loss, not a remote or incidental factor that merely made performance less convenient. If no alternative supply had existed or the strike made fertilizer truly unavailable everywhere, the result might be different, but on the facts given Genie is not covered.",medium,
Garden Plants,Garden Plants I,unambiguous_covered,11,pos,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants. Select your response to the following statement: Genie is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reason: The policy expressly covers ""damage to plants ... within the boundaries of the land belonging to the home caused by ... strikes."" Here the picketing strikers stepped onto Genie's property and physically destroyed the plants, so the loss was within the covered location and caused by a covered peril (a strike). That satisfies the plain terms of the Garden Plants coverage, so Genie’s claim should be covered.",medium,
Garden Plants,Garden Plants I,controversial,11,pos,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants. Select your response to the following statement: Genie is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reason: The policy covers damage to plants caused directly by strikes (i.e., physical harm resulting from civil commotion/strikes). Here the loss arose from an inability to purchase fertilizer (an economic/supply interruption) and the resulting neglect/deprivation, not from any physical act by striking workers on Genie’s property. Courts and insurers typically require a direct, physical causal link between the listed peril and the loss; a downstream shortage of supplies leading to plant death is an indirect consequence and ordinarily not covered.",medium,
