item name,Title,version,item,frame,order,prompt,model,output_text,reasoning_effort,reasoning_summary
Escape of Oil,Escape of Oil II,unambiguous_covered,4,pos,ad,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. Select your response to the following statement: Mariam is covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Rationale: The policy covers “Escape of Oil” defined as “oil leaking from a fixed oil-fired heating installation.” Mariam’s heater is a fixed oil-fired installation in her living room that cracked and leaked oil onto the carpet, which then seeped into and damaged the floor. That sequence — oil leaking from the fixed installation and causing property damage — falls squarely within the stated definition and the typical scope of such coverage. Unless there are relevant exclusions in the policy (e.g., wear-and-tear, deliberate act, or failure to maintain) or facts not stated (e.g., the heater is not “fixed” or the oil was not from the heating installation), the damage should be covered.",minimal,
Escape of Oil,Escape of Oil II,controversial,4,pos,ad,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. Select your response to the following statement: Mariam is covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reasoning: The policy covers “oil leaking from a fixed oil-fired heating installation.” A wall-mounted oil lamp is not a fixed oil-fired heating installation. It’s a portable/fixture lamp intended for lighting, not a built-in heating system. Because the covered peril is narrowly limited to oil leaking from a fixed heating installation, the lamp’s leak falls outside that definition. Therefore the damage would not be covered under that Escape of Oil provision.",minimal,
Escape of Water,Escape of Water I,unambiguous_uncovered,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall. Select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reason: The policy covers damage from a ""sudden, unforeseen flow of water"" (e.g., a burst pipe). A slow leak that occurred over several days is gradual rather than sudden; most courts and insurers treat gradual leaks as excluded under ""escape of water"" clauses unless the policy expressly covers gradual escape or an intervening sudden event occurred. Because the damage resulted from a prolonged leak before the plumber was called, it likely does not meet the policy's ""sudden"" requirement and therefore would not be covered.",minimal,
Escape of Water,Escape of Water I,unambiguous_covered,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall. Select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree. The policy covers sudden, unforeseen flow of water from an internal source (e.g., a burst pipe). Carol's bathroom wall damage was caused by a pipe that suddenly burst, which fits that definition, so the Escape of Water coverage applies.",minimal,
Escape of Water,Escape of Water I,controversial,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall. Select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reason: The policy covers ""sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" A pipe that leaked for several hours before being found suggests either a gradual leak (not sudden) or a leak that was not discovered promptly. Most ""escape of water"" clauses require a sudden and accidental escape; a slow leak over time typically falls outside coverage as wear and tear, lack of maintenance, or failure to take reasonable care to discover and stop the leak. Based on the described facts (leaked for several hours before detection), the loss is unlikely to meet the policy requirement of a sudden, unforeseen event, so the claim would probably be denied.",minimal,
Escape of Water,Escape of Water II,unambiguous_uncovered,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reasoning: The policy covers damage caused by a ""sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" A leaking goldfish bowl is an internal source of water and the leak was unexpected, but most ""escape of water"" clauses are aimed at plumbing/appliance failures and typically require a sudden, accidental discharge of a system intended to convey or hold water as part of the building's services. A decorative fishbowl is a personal container, not part of the building’s plumbing or an appliance. Insurers often exclude gradual seepage, wear-and-tear, or loss from ordinary personal items that leak (or they have specific exclusions for damage from animals/pets or containers). Because a bowl is not the type of internal source the clause contemplates and the leak likely would be treated as a gradual failure of a personal item rather than a covered sudden discharge from building systems, the claim would normally be denied.

If the bowl burst suddenly and the policy language is broad and lacks exclusions for personal containers, an argument for coverage could be made; but based on typical interpretation, disagreeing with coverage is the more likely correct answer.",minimal,
Escape of Water,Escape of Water II,unambiguous_covered,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree. 

Reasoning: The policy covers damage caused by a sudden, unforeseen flow of water from an internal source (examples: burst pipe, faulty appliance). Miranda’s washing machine is an internal appliance on the upper floor that began to leak unexpectedly, causing water to seep through the floor and damage walls. That scenario fits the policy’s definition (sudden, unforeseen escape of water from an internal source), so the damage should be covered. Exceptions or exclusions (e.g., lack of maintenance, gradual seepage, or specific appliance exclusions) could alter the outcome if present, but based on the facts given, Miranda is covered.",minimal,
Escape of Water,Escape of Water II,controversial,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reasoning: The policy covers damage from a ""sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda's leaking water cooler appears to be an internal source (on an upper floor) and caused water to seep through and damage walls. However, coverage typically requires the loss be sudden and unforeseen. A gradual leak from a deteriorating or improperly maintained cooler—especially a large plastic cooler that may have worn seals or slow seepage—would generally be treated as gradual damage, which most Escape of Water clauses exclude. Unless Miranda can show the cooler failed abruptly (e.g., it suddenly cracked or ruptured without prior signs) and the leak was truly sudden and unforeseen, the insurer likely will deny under the ""gradual deterioration"" exclusion. Therefore, without evidence of a sudden failure, she is not covered.",minimal,
Escape of Water,Escape of Water III,unambiguous_uncovered,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reasoning: The policy covers damage from a ""sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Here, the harmful substance was paint, not water. Even though a bathtub cracked and the paint flowed like a liquid and caused damage, the policy's defined peril is escape of water (and similar internal water sources). Paint is a different substance and typically excluded by a plain-language water-escape coverage unless the policy specifically extends to ""liquids"" or ""any fluid"" or explicitly names paints. Absent such wording or an endorsement, the loss is not caused by water and thus falls outside the stated coverage.",minimal,
Escape of Water,Escape of Water III,unambiguous_covered,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reasoning: The policy covers ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" The tub is an internal water-containing fixture; it suddenly cracked while in use and began leaking, causing water to seep through the floor and damage walls. The loss was sudden and unforeseen, caused by an internal source, so it falls within the Escape of Water wording. Exceptions or exclusions (e.g., wear and tear, poor maintenance, intentional acts) could defeat coverage if applicable, but based on the facts given, the event fits the policy definition and should be covered.",minimal,
Escape of Water,Escape of Water III,controversial,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reasoning: The policy covers damage from a sudden, unforeseen flow of water from an internal source. Here the leaking substance was tomato juice, not water. Even though tomato juice is liquid and behaved like water, the policy language specifically limits coverage to ""water"" (and likely water-based plumbing or appliance failures). Courts and insurers typically construe such terms according to their ordinary meaning; tomato juice falls outside “water” and thus outside the defined peril. Also, the cause was a cracked tub—sudden and unforeseen—but the proximate damaging substance was a noncovered liquid. Unless the policy contains an express broader definition (e.g., “water or other liquids”) or endorsements extending coverage to other liquids/contaminants, the claim should be denied.",minimal,
Fire,Fire,unambiguous_uncovered,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

Reasoning: The policy limits ""Fire"" to fires that are ""naturally-occurring."" Here the chain of events began with a man-made device (a defective gas grill and propane tank) that caused an explosion, which then set the garage on fire. That makes the proximate cause of the garage fire a human-made explosion/defect rather than a naturally-occurring fire. Courts and insurance interpret ""natural"" to exclude fires originating from manufactured or mechanical causes like gas explosions. Because the fire resulted from a defect in a man-made appliance/propane tank, it is not a ""naturally-occurring fire"" under the policy wording and the claim is not covered.",minimal,
Fire,Fire,unambiguous_covered,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage. Select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reasoning (brief): The policy covers damage caused by a naturally-occurring fire. The brush fire that spread to Fatema’s property and caused the garage to burn is a naturally-occurring fire. The grill’s propane tank exploding afterward is a secondary consequence but does not negate that the proximate cause of the garage damage was the natural brush fire. Unless the policy excludes fires that are contributed to by the insured’s negligence or by combustible items the insured placed, the described facts support coverage.",minimal,
Fire,Fire,controversial,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy covers only damage caused by a ""naturally-occurring fire."" Here the proximate cause of the garage fire was the explosion of a propane tank on Fatema’s grill—an event that began when burning embers from a brush fire contacted the grill. The brush fire was a natural ignition source, but the sequence includes a non-natural, human-made fuel (propane tank) exploding after the grill was left in use. Insurers would likely view the explosion and resulting fire as an intervening, unintended but human-related cause that breaks the chain to “naturally-occurring fire.” At minimum, causation is ambiguous and the insurer could deny coverage. Thus Fatema is not clearly covered under the quoted “naturally-occurring fire” wording.",minimal,
Flooding,Flood I,unambiguous_uncovered,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy definition limits ""Flooding"" to an invasion by a large volume of water caused by a sudden release from outside the buildings. Here the waterbed leaked from inside Charlotte's home; the release originated inside the building, not from outside. Although the leak produced a large, sudden volume of water and caused damage, it does not meet the policy's ""from outside the buildings"" requirement. Therefore the loss is not covered under that Flooding definition.",minimal,
Flooding,Flood I,unambiguous_covered,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree. 

Reasoning: The policy defines ""Flooding"" as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" A car striking a fire hydrant outside the home caused a sudden release of a large volume of water from outside the building that invaded the property and damaged the basement. That scenario fits the policy definition, so the damage should be covered.",minimal,
Flooding,Flood I,controversial,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy defines ""Flooding"" as an invasion of the property by a large volume of water caused by a sudden release from outside the buildings. The rain barrel is on her property outside the house, and it leaked suddenly, causing a large volume of water to seep into the home — which fits the literal definition: an external, sudden release of water invading the building. However, most insurance flood coverage is intended for natural events (heavy rains, river overflow, storm surge) and policies often exclude water originating from on‑site containers or personal property (e.g., sump pumps, cisterns, water tanks, or rain barrels). Because the leaking rain barrel is a homeowner-controlled, on-site container, it is likely treated as a separate excluded source rather than the kind of external natural flood contemplated by the definition. Therefore, under typical policy interpretations and exclusions, Charlotte would not be covered.",minimal,
Flooding,Flood II,unambiguous_uncovered,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Disagree.

The policy covers flooding defined as “an invasion of the property by a large volume of water caused by a rapid build‑up from outside the buildings.” Rebecca’s creek rose gradually over several years, so the water intrusion was not caused by a rapid or sudden build‑up. Because the loss resulted from a slow, gradual rise rather than the rapid external influx described in the policy, it does not fit the defined term “Flooding” and therefore would not be covered under that definition.",minimal,
Flooding,Flood II,unambiguous_covered,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5-mini-2025-08-07,"Agree.

Reason: The policy defines ""Flooding"" as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Water from the creek is outside the buildings, the creek's level quickly rises during a storm (a rapid build-up), and the creek water entered and collected in Rebecca's basement causing significant damage. Those facts fit the policy definition, so the loss falls within the Flooding coverage.",minimal,
