item name,Title,version,item,frame,order,prompt,model,output_text,reasoning_effort,reasoning_summary
Escape of Oil,Escape of Oil II,unambiguous_covered,4,pos,ad,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. Select your response to the following statement: Mariam is covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Agree

The damage was caused by oil leaking from a **fixed oil-fired heating installation** (the heater), which matches the policy’s definition of “Escape of Oil.” The resulting carpet and floor damage flowed from that covered leak.",none,
Escape of Oil,Escape of Oil II,controversial,4,pos,ad,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. Select your response to the following statement: Mariam is covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy covers “oil leaking from a **fixed oil‑fired heating installation**.” A wall‑mounted oil lamp, even if attached to the wall, is not an oil‑fired heating installation, so the leak doesn’t fall within the defined “Escape of Oil” peril.",none,
Escape of Water,Escape of Water I,unambiguous_uncovered,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall. Select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
Escape of Water,Escape of Water I,unambiguous_covered,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall. Select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Agree. Final answer is: **Agree**,none,
Escape of Water,Escape of Water I,controversial,5,pos,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall. Select your response to the following statement: Carol is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
Escape of Water,Escape of Water II,unambiguous_uncovered,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The leaking fishbowl is an **internal source** and the leak was **sudden and unforeseen**, causing water to flow and damage the building—so it fits the policy’s “Escape of Water” definition (even though it’s not a pipe or appliance, those are examples, not an exhaustive list).",none,
Escape of Water,Escape of Water II,unambiguous_covered,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The washing machine leak is a sudden, unforeseen escape of water from an internal source (a faulty appliance), and it caused damage to the building (walls/floor), matching the policy definition. Final answer is: **Agree**",none,
Escape of Water,Escape of Water II,controversial,6,pos,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Select your response to the following statement: Miranda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Agree.,none,
Escape of Water,Escape of Water III,unambiguous_uncovered,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy covers a sudden, unforeseen flow of **water** from an internal source (e.g., burst pipe, faulty appliance). Here, the substance that escaped was **paint** that Belinda intentionally put in the bathtub, not water from a typical internal water source. Even though the tub cracking was sudden, this looks outside the defined “Escape of Water” coverage.",none,
Escape of Water,Escape of Water III,unambiguous_covered,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The water damage resulted from a **sudden, unforeseen escape/flow of water from an internal source** (the bathtub/faulty fixture on the second floor) that leaked into the building and caused damage, which fits the policy’s definition of “Escape of Water.”",none,
Escape of Water,Escape of Water III,controversial,7,pos,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Select your response to the following statement: Belinda is covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy covers a sudden, unforeseen flow of **water** from an internal source (e.g., burst pipe/faulty appliance). Here, the leaking substance is **tomato juice**, not water, so it falls outside the defined “Escape of Water” coverage as stated.",none,
Fire,Fire,unambiguous_uncovered,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy covers only “naturally-occurring fire.” Here, the fire was caused by an exploding propane tank due to a defect in a man-made grill, not a naturally occurring event (like lightning or wildfire). Therefore, the damage would not fall within the policy’s defined coverage for “Fire.”",none,
Fire,Fire,unambiguous_covered,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage. Select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy covers damage caused by a **naturally-occurring fire**. Here, the fire that damaged the garage was a **brush fire** (not described as naturally occurring; it could have been human-caused), and the grill’s propane explosion happened **after** the garage caught fire, so it doesn’t establish that the garage damage was caused by a naturally occurring fire.",none,
Fire,Fire,controversial,8,pos,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Select your response to the following statement: Fatema is covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The garage damage was caused by a **naturally-occurring fire** (the brush fire). The fact that embers triggered an explosion in the grill’s propane tank is an intervening step, but the loss still stems from the natural fire as the initiating cause, so it fits the policy’s definition of covered “Fire” damage.",none,
Flooding,Flood I,unambiguous_uncovered,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy defines “Flooding” as a large volume of water caused by a sudden release **from outside the buildings**. Here, the water came from a leaking waterbed **inside** the home, so it doesn’t fit the policy’s definition of Flooding. Final answer is: **Disagree**.",none,
Flooding,Flood I,unambiguous_covered,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,**Agree.** The damage fits the policy’s definition of “Flooding” because a **large volume of water** **suddenly released from outside the building** (the broken fire hydrant) invaded the property and caused damage.,none,
Flooding,Flood I,controversial,9,pos,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Select your response to the following statement: Charlotte is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

The policy defines “Flooding” as water caused by a **sudden release from outside the buildings**. Here, the water came from **Charlotte’s own rain barrel leaking**, not an outside natural flood source, so it likely doesn’t meet the policy’s definition of “Flooding.” Final answer: **Disagree**.",none,
Flooding,Flood II,unambiguous_uncovered,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy defines “Flooding” as an invasion of the property by a large volume of water caused by a **rapid build-up** from outside the buildings. Here, the creek level rises **gradually over several years**, so the damage is not caused by a rapid build-up as required by the definition.",none,
Flooding,Flood II,unambiguous_covered,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Agree.,none,
Flooding,Flood II,controversial,10,pos,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Select your response to the following statement: Rebecca is covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy defines “Flooding” as an invasion by a **large volume of water caused by a rapid build-up** from outside. Here, the creek rose **gradually over about a week**, so the damage wasn’t caused by a *rapid* build-up as required by the definition.",none,
Garden Plants,Garden Plants I,unambiguous_uncovered,11,pos,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants. Select your response to the following statement: Genie is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy covers damage to plants **caused by** civil commotion, strikes, or labor/political disturbances. Here, the strike affected the **store’s operations**, and the plants died due to **lack of fertilizer** after Genie chose not to buy it elsewhere. That is an indirect consequence and not the kind of direct “damage caused by” a strike contemplated by the coverage.",none,
Garden Plants,Garden Plants I,unambiguous_covered,11,pos,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants. Select your response to the following statement: Genie is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The Garden Plants coverage applies to damage **caused by** civil commotion, strikes, or similar disturbances. Here, the plants were damaged because the picketers **inadvertently walked on them** (accidental trampling), not because of the strike/commotion itself in the sense contemplated by the peril (e.g., riot/vandalism). The strike is only the background circumstance, not the direct covered cause of loss.",none,
Garden Plants,Garden Plants I,controversial,11,pos,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants. Select your response to the following statement: Genie is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
Garden Plants,Garden Plants II,unambiguous_uncovered,12,pos,ad,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals."" One day, while Margot is away from her home, her surveillance footage captures her neighbor's dog trampling her plants. Margot files a claim with her insurance company for the loss. Select your response to the following statement: Margot is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy covers garden plant damage **caused by malicious people or vandals**. Here, the damage was caused by a **neighbor’s dog**, not by a person acting maliciously or vandalizing, so it doesn’t meet the covered cause of loss. Final answer is: **Disagree**.",none,
Garden Plants,Garden Plants II,unambiguous_covered,12,pos,ad,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals."" One day, while Margot is away from her home, her surveillance footage captures masked individuals trampling her plants. Margot files a claim with her insurance company for the loss. Select your response to the following statement: Margot is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Agree.

The policy covers damage to plants within the home’s land boundaries caused by malicious people or vandals. Masked individuals trampling her plants fits that definition, so the loss should be covered (assuming no other exclusion applies).",none,
Garden Plants,Garden Plants II,controversial,12,pos,ad,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals."" One day, while Margot is away from her home, her surveillance footage captures a neighbor's middle school-aged children trampling her plants. Margot files a claim with her insurance company for the loss. Select your response to the following statement: Margot is covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Agree.

The damage was to plants within the home’s land boundaries, and it was caused by other people intentionally trampling them—conduct that fits “malicious people or vandals,” even if the actors were minors.",none,
General Damages,General Damages,unambiguous_uncovered,13,pos,ad,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions."" Gavin works as an A/C repair technician in a small town. One day, Gavin is off from work and decides to put holiday lights up on his roof. Because Gavin is an experienced repairman, he figures he doesn't need a ladder to get onto his roof and decides to free climb the exterior wall of his house instead. While climbing the wall, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income. Select your response to the following statement: Gavin is covered by the General Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

The policy covers missed employment due to injuries that occur **under regular working conditions**. Gavin was injured **off the job** while climbing onto his own roof to put up holiday lights, which is not a regular work condition for his employment as an A/C repair technician. Therefore, his lost income would not be covered under that specific “General Damages” provision. Final answer is: **Disagree**.",none,
General Damages,General Damages,unambiguous_covered,13,pos,ad,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions."" Gavin works as an A/C repair technician in a small town. One day, Gavin is hired to repair an air conditioner located on the second story of a building. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income. Select your response to the following statement: Gavin is covered by the General Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

Gavin’s injury happened while performing his job under normal working conditions (using a ladder to access a second-story A/C unit is a typical part of A/C repair work). Because the policy’s “General Damages” coverage includes **missed employment due to injuries that occur under regular working conditions**, his resulting lost income should fall within that coverage.",none,
General Damages,General Damages,controversial,13,pos,ad,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions."" Gavin works as an A/C repair technician in a small town. One day, Gavin offers to help his girlfriend repair an air conditioner located on the second story of her home. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income. Select your response to the following statement: Gavin is covered by the General Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy covers missed employment due to injuries that occur under **regular working conditions**. Gavin was injured while helping his girlfriend at her home (a personal, non-work job), so the injury did not occur under his regular employment conditions. Therefore, his lost income is not covered under that provision.",none,
